operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
install_profile,1749701967.630421,2025-06-12 13:19:27.630,24.35,9.35,0.053867988754063845
enable_profile,1749701967.630608,2025-06-12 13:19:27.630,7.93,1.57,0.021069019567221403
install_profile,1749701967.6309044,2025-06-12 13:19:27.630,26.28,7.16,0.05358300404623151
enable_profile,1749701967.6311085,2025-06-12 13:19:27.631,8.02,1.59,0.021395011572167277
enable_profile,1749701967.6314204,2025-06-12 13:19:27.631,10.84,3.02,0.028681010007858276
enable_profile,1749701967.6316297,2025-06-12 13:19:27.631,11.47,2.55,0.022024993086233735
install_profile,1749701967.631816,2025-06-12 13:19:27.631,29.51,9.39,0.03014798858202994
install_profile,1749701967.631982,2025-06-12 13:19:27.631,28.64,6.61,0.024317996576428413
install_profile,1749701967.6321511,2025-06-12 13:19:27.632,23.0,8.07,0.023155007511377335
key_establishment,1749701967.6325188,2025-06-12 13:19:27.632,19.85,3.44,0.07926399121060967
key_establishment,1749701967.6327744,2025-06-12 13:19:27.632,20.97,3.65,0.0593910226598382
key_establishment,1749701967.6329958,2025-06-12 13:19:27.632,23.24,6.37,0.05994498496875167
install_profile,1749701967.6331892,2025-06-12 13:19:27.633,30.2,11.78,0.03037598798982799
status_verification,1749701967.6336222,2025-06-12 13:19:27.633,2.83,0.57,0.31164800748229027
status_verification,1749701967.6340506,2025-06-12 13:19:27.634,3.76,0.55,0.23921398678794503
status_verification,1749701967.6341965,2025-06-12 13:19:27.634,2.86,1.43,0.015577010344713926
key_establishment,1749701967.634423,2025-06-12 13:19:27.634,21.11,3.6,0.07501000072807074
status_verification,1749701967.634696,2025-06-12 13:19:27.634,2.94,1.06,0.17028601723723114
status_verification,1749701967.6348274,2025-06-12 13:19:27.634,3.15,1.21,0.016923993825912476
status_verification,1749701967.6350849,2025-06-12 13:19:27.635,3.01,1.04,0.017837999621406198
status_verification,1749701967.6353571,2025-06-12 13:19:27.635,3.74,0.67,0.15134899877011776
status_verification,1749701967.6354775,2025-06-12 13:19:27.635,2.85,1.31,0.0174779852386564
status_verification,1749701967.635578,2025-06-12 13:19:27.635,2.91,1.47,0.012302014511078596
status_verification,1749701967.6359181,2025-06-12 13:19:27.635,3.82,1.2,0.017568992916494608
status_verification,1749701967.636043,2025-06-12 13:19:27.636,3.04,0.56,0.014052988262847066
status_verification,1749701967.6363761,2025-06-12 13:19:27.636,3.34,0.63,0.01477799378335476
prepare_profile,1749701967.6548042,2025-06-12 13:19:27.654,18.23,6.38,0.17954999930225313
prepare_profile,1749701967.6558068,2025-06-12 13:19:27.655,18.18,7.45,0.12726601562462747
prepare_profile,1749701967.6565788,2025-06-12 13:19:27.656,16.73,8.66,0.11845197877846658
prepare_profile,1749701967.657285,2025-06-12 13:19:27.657,16.16,8.67,0.11598301352933049
key_establishment,1749701967.6581361,2025-06-12 13:19:27.658,17.71,5.48,0.24121400201693177
key_establishment,1749701967.6594088,2025-06-12 13:19:27.659,21.18,6.14,0.23585700546391308
key_establishment,1749701967.66063,2025-06-12 13:19:27.660,21.22,6.29,0.24003098951652646
key_establishment,1749701967.6615536,2025-06-12 13:19:27.661,20.27,5.96,0.20180598949082196
key_establishment,1749701967.6628757,2025-06-12 13:19:27.662,22.47,4.82,0.5839120130985975
key_establishment,1749701967.6640635,2025-06-12 13:19:27.664,19.53,5.81,0.1905710087157786
key_establishment,1749701967.6656053,2025-06-12 13:19:27.665,19.13,7.1,0.19696899107657373
key_establishment,1749701967.6667252,2025-06-12 13:19:27.666,22.63,5.64,0.17628099885769188
register_euicc,1749701967.667618,2025-06-12 13:19:27.667,11.43,5.47,0.13941898941993713
register_euicc,1749701967.6684728,2025-06-12 13:19:27.668,13.64,4.62,0.12642701040022075
register_euicc,1749701967.6691897,2025-06-12 13:19:27.669,15.83,2.86,0.1095930056180805
create_isdp,1749701967.6703928,2025-06-12 13:19:27.670,7.81,3.64,0.12706598499789834
register_euicc,1749701967.6711426,2025-06-12 13:19:27.671,13.99,2.74,0.12324299314059317
create_isdp,1749701967.6716661,2025-06-12 13:19:27.671,7.06,2.24,0.0693409820087254
create_isdp,1749701967.6721435,2025-06-12 13:19:27.672,7.63,4.33,0.06269000004976988
install_profile,1749701967.6726956,2025-06-12 13:19:27.672,29.08,8.17,0.1528089924249798
install_profile,1749701967.6735504,2025-06-12 13:19:27.673,21.67,9.65,0.15205799718387425
create_isdp,1749701967.6740396,2025-06-12 13:19:27.674,7.56,2.78,0.060362013755366206
enable_profile,1749701967.674544,2025-06-12 13:19:27.674,11.42,1.59,0.05626198253594339
install_profile,1749701967.6749613,2025-06-12 13:19:27.674,26.11,9.22,0.10123700485564768
enable_profile,1749701967.675547,2025-06-12 13:19:27.675,10.64,1.79,0.050475005991756916
install_profile,1749701967.6759639,2025-06-12 13:19:27.675,24.52,11.69,0.10140900849364698
install_profile,1749701967.6765523,2025-06-12 13:19:27.676,28.91,10.82,0.06711098831146955
install_profile,1749701967.6768792,2025-06-12 13:19:27.676,26.2,7.49,0.06217899499461055
enable_profile,1749701967.6772165,2025-06-12 13:19:27.677,9.74,3.11,0.03396999090909958
enable_profile,1749701967.6774602,2025-06-12 13:19:27.677,10.38,3.5,0.02801101072691381
key_establishment,1749701967.6777987,2025-06-12 13:19:27.677,18.73,4.54,0.09326997678726912
key_establishment,1749701967.6781807,2025-06-12 13:19:27.678,19.2,6.98,0.08372101001441479
install_profile,1749701967.67846,2025-06-12 13:19:27.678,30.09,10.98,0.03800398553721607
install_profile,1749701967.678678,2025-06-12 13:19:27.678,27.24,10.98,0.03585600643418729
status_verification,1749701967.6791468,2025-06-12 13:19:27.679,3.57,0.73,0.33715699100866914
status_verification,1749701967.6796007,2025-06-12 13:19:27.679,3.34,0.97,0.2842450048774481
key_establishment,1749701967.6798942,2025-06-12 13:19:27.679,16.11,3.69,0.08505399455316365
key_establishment,1749701967.6801515,2025-06-12 13:19:27.680,23.25,5.45,0.06620798376388848
status_verification,1749701967.6803296,2025-06-12 13:19:27.680,3.28,0.73,0.018767022993415594
status_verification,1749701967.6804824,2025-06-12 13:19:27.680,2.93,1.3,0.01600797986611724
status_verification,1749701967.680608,2025-06-12 13:19:27.680,2.92,1.43,0.018163002096116543
status_verification,1749701967.681177,2025-06-12 13:19:27.681,3.49,1.0,0.3111469850409776
status_verification,1749701967.6813934,2025-06-12 13:19:27.681,3.16,1.19,0.023865984985604882
status_verification,1749701967.681828,2025-06-12 13:19:27.681,2.58,1.44,0.2665290085133165
status_verification,1749701967.6821842,2025-06-12 13:19:27.682,3.4,1.08,0.02008801675401628
status_verification,1749701967.6825154,2025-06-12 13:19:27.682,2.6,0.77,0.024327979190275073
status_verification,1749701967.682693,2025-06-12 13:19:27.682,3.83,1.48,0.0224430114030838
status_verification,1749701967.6828547,2025-06-12 13:19:27.682,2.94,1.01,0.021357001969590783
prepare_profile,1749701967.755347,2025-06-12 13:19:27.755,13.37,5.13,0.26772799901664257
prepare_profile,1749701967.7565444,2025-06-12 13:19:27.756,17.2,5.22,0.17631100490689278
prepare_profile,1749701967.757843,2025-06-12 13:19:27.757,17.18,6.41,0.1792109978850931
prepare_profile,1749701967.7589169,2025-06-12 13:19:27.758,16.99,8.41,0.1630940241739154
key_establishment,1749701967.760083,2025-06-12 13:19:27.760,22.9,5.58,0.29859200003556907
key_establishment,1749701967.7610862,2025-06-12 13:19:27.761,16.62,6.11,0.22049600374884903
key_establishment,1749701967.7629611,2025-06-12 13:19:27.762,21.12,3.35,0.3878250136040151
key_establishment,1749701967.764327,2025-06-12 13:19:27.764,17.78,3.54,0.31181599479168653
key_establishment,1749701967.7658381,2025-06-12 13:19:27.765,19.28,5.93,0.22101998911239207
key_establishment,1749701967.7666445,2025-06-12 13:19:27.766,17.56,6.56,0.12328001321293414
key_establishment,1749701967.7673361,2025-06-12 13:19:27.767,20.73,4.94,0.11001600068993866
key_establishment,1749701967.7678688,2025-06-12 13:19:27.767,22.04,4.61,0.08262399933300912
register_euicc,1749701967.7689874,2025-06-12 13:19:27.768,15.2,5.81,0.12235899339430034
register_euicc,1749701967.76953,2025-06-12 13:19:27.769,12.79,5.76,0.07932999869808555
register_euicc,1749701967.7701101,2025-06-12 13:19:27.770,13.61,5.01,0.08829499711282551
register_euicc,1749701967.7705498,2025-06-12 13:19:27.770,12.91,5.67,0.06017601117491722
create_isdp,1749701967.7709458,2025-06-12 13:19:27.770,6.89,3.13,0.050767004722729325
create_isdp,1749701967.7713165,2025-06-12 13:19:27.771,8.37,4.24,0.047927984269335866
create_isdp,1749701967.772056,2025-06-12 13:19:27.772,7.87,2.52,0.08643697947263718
create_isdp,1749701967.7724519,2025-06-12 13:19:27.772,7.46,3.36,0.05025899736210704
install_profile,1749701967.7729762,2025-06-12 13:19:27.772,24.18,11.62,0.14014099724590778
install_profile,1749701967.7733715,2025-06-12 13:19:27.773,23.28,7.44,0.08980999700725079
install_profile,1749701967.7737157,2025-06-12 13:19:27.773,26.8,6.57,0.07815597928129137
install_profile,1749701967.77405,2025-06-12 13:19:27.774,21.86,10.44,0.0827490002848208
enable_profile,1749701967.774786,2025-06-12 13:19:27.774,7.78,2.84,0.051807990530505776
enable_profile,1749701967.7750776,2025-06-12 13:19:27.775,10.24,2.33,0.03114200080744922
enable_profile,1749701967.775367,2025-06-12 13:19:27.775,8.3,2.99,0.028806010959669948
enable_profile,1749701967.7755961,2025-06-12 13:19:27.775,8.11,3.41,0.026976980734616518
install_profile,1749701967.7758248,2025-06-12 13:19:27.775,23.19,9.28,0.03566898521967232
install_profile,1749701967.7760394,2025-06-12 13:19:27.776,28.79,8.36,0.03881799057126045
key_establishment,1749701967.7765312,2025-06-12 13:19:27.776,23.53,6.79,0.103500991826877
install_profile,1749701967.7767577,2025-06-12 13:19:27.776,30.16,7.91,0.037686986615881324
key_establishment,1749701967.7770696,2025-06-12 13:19:27.777,20.21,4.95,0.08558601257391274
install_profile,1749701967.7772686,2025-06-12 13:19:27.777,22.81,8.49,0.029852992156520486
status_verification,1749701967.7776923,2025-06-12 13:19:27.777,2.7,0.69,0.3064839984290302
key_establishment,1749701967.7779002,2025-06-12 13:19:27.777,20.58,6.0,0.05558799603022635
status_verification,1749701967.7785318,2025-06-12 13:19:27.778,2.73,0.53,0.35251598455943167
status_verification,1749701967.778671,2025-06-12 13:19:27.778,3.24,1.38,0.016398000298067927
key_establishment,1749701967.7789273,2025-06-12 13:19:27.778,20.39,3.25,0.06243298412300646
status_verification,1749701967.7792938,2025-06-12 13:19:27.779,3.48,0.7,0.25247997837141156
status_verification,1749701967.7794166,2025-06-12 13:19:27.779,2.88,0.94,0.01370901009067893
status_verification,1749701967.7795954,2025-06-12 13:19:27.779,3.62,0.62,0.016315985703840852
status_verification,1749701967.780027,2025-06-12 13:19:27.780,3.36,0.52,0.14829798601567745
status_verification,1749701967.7801688,2025-06-12 13:19:27.780,3.0,1.04,0.017542974092066288
status_verification,1749701967.7803721,2025-06-12 13:19:27.780,3.35,0.54,0.015373982023447752
status_verification,1749701967.7805626,2025-06-12 13:19:27.780,3.03,0.75,0.015538011211901903
status_verification,1749701967.780782,2025-06-12 13:19:27.780,2.73,0.62,0.014860008377581835
status_verification,1749701967.780886,2025-06-12 13:19:27.780,3.14,1.25,0.012807984603568912
prepare_profile,1749701968.6387725,2025-06-12 13:19:28.638,16.04,6.17,0.25013700360432267
prepare_profile,1749701968.6401618,2025-06-12 13:19:28.640,12.7,5.45,0.1883369986899197
prepare_profile,1749701968.6411319,2025-06-12 13:19:28.641,16.51,8.87,0.15359302051365376
prepare_profile,1749701968.6419892,2025-06-12 13:19:28.641,18.12,6.23,0.1259300042875111
key_establishment,1749701968.6431377,2025-06-12 13:19:28.643,16.32,3.29,0.315702025545761
key_establishment,1749701968.6448436,2025-06-12 13:19:28.644,18.21,5.04,0.2680000034160912
key_establishment,1749701968.6460233,2025-06-12 13:19:28.646,22.29,7.02,0.23270200472325087
key_establishment,1749701968.6471598,2025-06-12 13:19:28.647,20.41,7.34,0.24937998387031257
key_establishment,1749701968.648094,2025-06-12 13:19:28.648,17.02,5.19,0.19211997278034687
key_establishment,1749701968.6495962,2025-06-12 13:19:28.649,23.83,6.45,0.17768298857845366
key_establishment,1749701968.6514604,2025-06-12 13:19:28.651,19.43,3.44,0.25257800007238984
key_establishment,1749701968.6523874,2025-06-12 13:19:28.652,18.08,6.13,0.14838000060990453
register_euicc,1749701968.6533494,2025-06-12 13:19:28.653,15.73,3.37,0.13908298569731414
register_euicc,1749701968.654036,2025-06-12 13:19:28.654,10.61,2.71,0.1036300091072917
register_euicc,1749701968.6547036,2025-06-12 13:19:28.654,14.18,2.89,0.10013999417424202
register_euicc,1749701968.6553721,2025-06-12 13:19:28.655,15.59,3.75,0.08714699652045965
create_isdp,1749701968.65643,2025-06-12 13:19:28.656,9.24,3.95,0.11705199722200632
create_isdp,1749701968.6570637,2025-06-12 13:19:28.657,6.48,3.48,0.08106301538646221
create_isdp,1749701968.6575427,2025-06-12 13:19:28.657,9.57,4.31,0.0655850162729621
create_isdp,1749701968.6579325,2025-06-12 13:19:28.657,6.42,2.77,0.050406000809744
install_profile,1749701968.6584668,2025-06-12 13:19:28.658,21.41,7.33,0.1451070129405707
install_profile,1749701968.6591556,2025-06-12 13:19:28.659,22.76,6.51,0.14547500177286565
install_profile,1749701968.659643,2025-06-12 13:19:28.659,22.06,6.99,0.09673601016402245
install_profile,1749701968.6600456,2025-06-12 13:19:28.660,20.96,7.76,0.0929029774852097
enable_profile,1749701968.660372,2025-06-12 13:19:28.660,9.72,3.18,0.037245015846565366
enable_profile,1749701968.660806,2025-06-12 13:19:28.660,8.62,2.25,0.03946101060137153
enable_profile,1749701968.6614363,2025-06-12 13:19:28.661,9.55,3.18,0.057250988902524114
install_profile,1749701968.66173,2025-06-12 13:19:28.661,29.1,8.55,0.05120501737110317
enable_profile,1749701968.6619718,2025-06-12 13:19:28.661,9.97,2.58,0.027094007236883044
install_profile,1749701968.662309,2025-06-12 13:19:28.662,27.23,9.98,0.047918001655489206
install_profile,1749701968.6625495,2025-06-12 13:19:28.662,22.37,11.48,0.03615699824877083
key_establishment,1749701968.6628065,2025-06-12 13:19:28.662,22.97,4.31,0.0758090172894299
install_profile,1749701968.6630535,2025-06-12 13:19:28.663,27.62,9.63,0.04447801620699465
key_establishment,1749701968.6634707,2025-06-12 13:19:28.663,19.95,3.52,0.07926399121060967
key_establishment,1749701968.6637378,2025-06-12 13:19:28.663,17.87,5.88,0.05894200876355171
status_verification,1749701968.6641946,2025-06-12 13:19:28.664,3.69,1.11,0.32469298457726836
key_establishment,1749701968.6644459,2025-06-12 13:19:28.664,20.44,4.46,0.06483899778686464
status_verification,1749701968.6647484,2025-06-12 13:19:28.664,3.68,1.49,0.1811459951568395
status_verification,1749701968.6651094,2025-06-12 13:19:28.665,2.79,1.41,0.1658730034250766
status_verification,1749701968.66526,2025-06-12 13:19:28.665,3.67,0.69,0.01905701356008649
status_verification,1749701968.6654758,2025-06-12 13:19:28.665,2.99,0.69,0.11857700883410871
status_verification,1749701968.6656008,2025-06-12 13:19:28.665,3.34,0.64,0.014250981621444225
status_verification,1749701968.6657815,2025-06-12 13:19:28.665,2.66,1.06,0.08555498789064586
status_verification,1749701968.6660855,2025-06-12 13:19:28.666,3.83,0.58,0.02748600672930479
status_verification,1749701968.666219,2025-06-12 13:19:28.666,2.94,0.63,0.01531501766294241
status_verification,1749701968.666332,2025-06-12 13:19:28.666,3.35,1.43,0.017364014638587832
status_verification,1749701968.6664333,2025-06-12 13:19:28.666,2.88,1.08,0.012353004422038794
status_verification,1749701968.6666331,2025-06-12 13:19:28.666,3.65,0.84,0.017932994524016976
prepare_profile,1749701968.6841505,2025-06-12 13:19:28.684,12.77,7.28,0.14225402264855802
prepare_profile,1749701968.6846814,2025-06-12 13:19:28.684,16.86,8.25,0.07455400191247463
prepare_profile,1749701968.6851392,2025-06-12 13:19:28.685,12.93,4.49,0.07154399645514786
prepare_profile,1749701968.6857,2025-06-12 13:19:28.685,13.51,7.13,0.06530300015583634
key_establishment,1749701968.686202,2025-06-12 13:19:28.686,19.84,7.47,0.1501849910710007
key_establishment,1749701968.6866481,2025-06-12 13:19:28.686,22.69,6.61,0.0915620184969157
key_establishment,1749701968.687042,2025-06-12 13:19:28.687,18.54,7.36,0.08881601388566196
key_establishment,1749701968.687613,2025-06-12 13:19:28.687,18.23,4.33,0.09360001422464848
key_establishment,1749701968.6879857,2025-06-12 13:19:28.687,17.85,3.3,0.06436900002881885
key_establishment,1749701968.6883953,2025-06-12 13:19:28.688,22.02,5.81,0.06467499770224094
key_establishment,1749701968.6888955,2025-06-12 13:19:28.688,22.6,3.82,0.053777999710291624
key_establishment,1749701968.6892247,2025-06-12 13:19:28.689,23.64,5.03,0.04961699596606195
register_euicc,1749701968.6896775,2025-06-12 13:19:28.689,14.04,4.13,0.05343000520952046
register_euicc,1749701968.6899924,2025-06-12 13:19:28.689,10.88,5.58,0.04453799920156598
register_euicc,1749701968.6902626,2025-06-12 13:19:28.690,15.67,4.85,0.04193300264887512
register_euicc,1749701968.6905046,2025-06-12 13:19:28.690,10.79,5.52,0.03698799991980195
create_isdp,1749701968.6907353,2025-06-12 13:19:28.690,6.88,2.82,0.03007400664500892
create_isdp,1749701968.6910877,2025-06-12 13:19:28.691,9.47,1.95,0.03760200343094766
install_profile,1749701968.6914327,2025-06-12 13:19:28.691,20.49,11.19,0.09701400995254517
create_isdp,1749701968.6916673,2025-06-12 13:19:28.691,9.1,4.04,0.030880997655913234
create_isdp,1749701968.6918607,2025-06-12 13:19:28.691,6.48,2.02,0.02606000634841621
install_profile,1749701968.692133,2025-06-12 13:19:28.692,25.11,7.78,0.07248701876960695
install_profile,1749701968.6924932,2025-06-12 13:19:28.692,21.13,11.07,0.06557800224982202
enable_profile,1749701968.6926985,2025-06-12 13:19:28.692,10.92,2.39,0.028245995054021478
install_profile,1749701968.6929426,2025-06-12 13:19:28.692,26.04,8.81,0.053670984925702214
enable_profile,1749701968.6931546,2025-06-12 13:19:28.693,9.66,2.63,0.027161993784829974
enable_profile,1749701968.693442,2025-06-12 13:19:28.693,7.93,3.0,0.023463013349100947
install_profile,1749701968.6936173,2025-06-12 13:19:28.693,26.86,11.04,0.02980901626870036
key_establishment,1749701968.6939404,2025-06-12 13:19:28.693,20.01,5.82,0.07151198224164546
install_profile,1749701968.694166,2025-06-12 13:19:28.694,30.1,9.63,0.03312699845992029
enable_profile,1749701968.694333,2025-06-12 13:19:28.694,10.18,2.38,0.019811996025964618
install_profile,1749701968.694492,2025-06-12 13:19:28.694,25.42,9.04,0.02569201751612127
status_verification,1749701968.694925,2025-06-12 13:19:28.694,2.62,1.0,0.3218280035071075
key_establishment,1749701968.6952477,2025-06-12 13:19:28.695,22.81,7.07,0.07022998761385679
key_establishment,1749701968.6954827,2025-06-12 13:19:28.695,23.74,6.71,0.055469979997724295
status_verification,1749701968.695605,2025-06-12 13:19:28.695,3.82,0.6,0.01525701372884214
install_profile,1749701968.6957698,2025-06-12 13:19:28.695,26.69,8.65,0.028824986657127738
status_verification,1749701968.6961727,2025-06-12 13:19:28.696,3.78,0.68,0.29667801572941244
status_verification,1749701968.6966114,2025-06-12 13:19:28.696,3.0,0.61,0.2532090002205223
status_verification,1749701968.6967616,2025-06-12 13:19:28.696,2.78,1.29,0.01645198790356517
status_verification,1749701968.6968691,2025-06-12 13:19:28.696,3.38,1.38,0.013495009625330567
key_establishment,1749701968.6970801,2025-06-12 13:19:28.697,23.3,6.59,0.06545300129801035
status_verification,1749701968.69721,2025-06-12 13:19:28.697,3.59,0.72,0.014435005141422153
status_verification,1749701968.697585,2025-06-12 13:19:28.697,2.87,1.36,0.01655702362768352
status_verification,1749701968.6976926,2025-06-12 13:19:28.697,3.26,1.0,0.013701996067538857
status_verification,1749701968.6979697,2025-06-12 13:19:28.697,2.69,0.93,0.18480600556358695
status_verification,1749701968.698202,2025-06-12 13:19:28.698,2.79,1.46,0.01972197787836194
status_verification,1749701968.6985173,2025-06-12 13:19:28.698,3.37,1.26,0.016965990653261542
prepare_profile,1749701968.782917,2025-06-12 13:19:28.782,13.3,8.89,0.22710900520905852
prepare_profile,1749701968.7842884,2025-06-12 13:19:28.784,14.14,4.07,0.2793300081975758
prepare_profile,1749701968.785225,2025-06-12 13:19:28.785,12.79,4.26,0.14409501454792917
prepare_profile,1749701968.7860818,2025-06-12 13:19:28.786,14.96,6.52,0.12461000005714595
key_establishment,1749701968.7871277,2025-06-12 13:19:28.787,16.86,4.05,0.2938109973911196
key_establishment,1749701968.7893636,2025-06-12 13:19:28.789,23.78,3.28,0.36428699968382716
key_establishment,1749701968.7906969,2025-06-12 13:19:28.790,23.25,6.55,0.24711701553314924
key_establishment,1749701968.7916732,2025-06-12 13:19:28.791,21.96,6.69,0.18132597324438393
key_establishment,1749701968.792628,2025-06-12 13:19:28.792,18.13,7.33,0.21454200032167137
key_establishment,1749701968.793555,2025-06-12 13:19:28.793,18.69,3.71,0.16297699767164886
key_establishment,1749701968.7943482,2025-06-12 13:19:28.794,22.16,3.36,0.05177801358513534
key_establishment,1749701968.7945864,2025-06-12 13:19:28.794,22.59,6.75,0.03505800850689411
register_euicc,1749701968.7947743,2025-06-12 13:19:28.794,13.43,4.34,0.031042989576235414
register_euicc,1749701968.794941,2025-06-12 13:19:28.794,15.45,3.98,0.025295972591266036
register_euicc,1749701968.7951121,2025-06-12 13:19:28.795,15.73,3.25,0.0258989748544991
register_euicc,1749701968.7953584,2025-06-12 13:19:28.795,10.67,2.96,0.03159101470373571
create_isdp,1749701968.7955472,2025-06-12 13:19:28.795,8.75,2.74,0.02446799771860242
create_isdp,1749701968.7957072,2025-06-12 13:19:28.795,8.13,2.89,0.021402986021712422
create_isdp,1749701968.7958632,2025-06-12 13:19:28.795,7.49,2.73,0.02036502701230347
create_isdp,1749701968.7960196,2025-06-12 13:19:28.796,8.18,2.56,0.0219919893424958
install_profile,1749701968.7963176,2025-06-12 13:19:28.796,21.25,9.56,0.07809800445102155
install_profile,1749701968.796556,2025-06-12 13:19:28.796,30.12,7.69,0.05412599421106279
install_profile,1749701968.79676,2025-06-12 13:19:28.796,27.06,11.6,0.05251899710856378
install_profile,1749701968.7969506,2025-06-12 13:19:28.796,20.82,6.62,0.045945984311401844
enable_profile,1749701968.7971246,2025-06-12 13:19:28.797,8.1,2.02,0.01965300180017948
enable_profile,1749701968.7973955,2025-06-12 13:19:28.797,7.81,1.63,0.024918990675359964
enable_profile,1749701968.7976935,2025-06-12 13:19:28.797,11.33,1.97,0.023308006348088384
enable_profile,1749701968.7978945,2025-06-12 13:19:28.797,10.49,2.1,0.021967978682368994
install_profile,1749701968.79807,2025-06-12 13:19:28.798,22.64,8.15,0.03103900235146284
install_profile,1749701968.798252,2025-06-12 13:19:28.798,21.44,10.01,0.025743007427081466
install_profile,1749701968.7984147,2025-06-12 13:19:28.798,21.14,11.35,0.023770000552758574
install_profile,1749701968.7986593,2025-06-12 13:19:28.798,29.95,9.61,0.02692500129342079
key_establishment,1749701968.7988756,2025-06-12 13:19:28.798,19.35,5.13,0.06303100963123143
key_establishment,1749701968.7990806,2025-06-12 13:19:28.799,17.28,6.46,0.054136995458975434
key_establishment,1749701968.7992861,2025-06-12 13:19:28.799,23.45,6.0,0.04861300112679601
key_establishment,1749701968.799484,2025-06-12 13:19:28.799,17.78,6.25,0.046967004891484976
status_verification,1749701968.7999911,2025-06-12 13:19:28.799,2.75,0.92,0.31329700141213834
status_verification,1749701968.8003774,2025-06-12 13:19:28.800,3.57,0.54,0.2446080034133047
status_verification,1749701968.8006525,2025-06-12 13:19:28.800,3.49,0.72,0.156260997755453
status_verification,1749701968.8009038,2025-06-12 13:19:28.800,3.03,0.85,0.14461399405263364
status_verification,1749701968.8010254,2025-06-12 13:19:28.801,3.31,1.08,0.01795700518414378
status_verification,1749701968.8011925,2025-06-12 13:19:28.801,2.78,1.24,0.014782999642193317
status_verification,1749701968.8013175,2025-06-12 13:19:28.801,2.8,1.48,0.01405499642714858
status_verification,1749701968.8014886,2025-06-12 13:19:28.801,3.78,1.38,0.0845949980430305
status_verification,1749701968.8015888,2025-06-12 13:19:28.801,3.36,0.62,0.012378004612401128
status_verification,1749701968.801691,2025-06-12 13:19:28.801,3.62,1.31,0.012597010936588049
status_verification,1749701968.801957,2025-06-12 13:19:28.801,3.6,0.61,0.017618003766983747
status_verification,1749701968.8021436,2025-06-12 13:19:28.802,3.28,1.04,0.014199002180248499
prepare_profile,1749701969.6691453,2025-06-12 13:19:29.669,12.19,5.84,0.25566801195964217
prepare_profile,1749701969.670407,2025-06-12 13:19:29.670,18.2,7.23,0.16159602091647685
prepare_profile,1749701969.6712382,2025-06-12 13:19:29.671,15.65,6.07,0.12513197725638747
prepare_profile,1749701969.6719332,2025-06-12 13:19:29.671,12.38,5.33,0.104923004982993
key_establishment,1749701969.6727335,2025-06-12 13:19:29.672,19.87,5.09,0.23700299789197743
key_establishment,1749701969.6739068,2025-06-12 13:19:29.673,19.83,5.17,0.17966298037208617
key_establishment,1749701969.6746523,2025-06-12 13:19:29.674,23.32,6.87,0.14463899424299598
key_establishment,1749701969.6752315,2025-06-12 13:19:29.675,21.3,4.98,0.1218779943883419
key_establishment,1749701969.6757355,2025-06-12 13:19:29.675,16.55,4.76,0.09654599125497043
key_establishment,1749701969.6762228,2025-06-12 13:19:29.676,23.92,3.58,0.09202398359775543
key_establishment,1749701969.6772668,2025-06-12 13:19:29.677,19.43,3.34,0.09389701881445944
key_establishment,1749701969.6778855,2025-06-12 13:19:29.677,18.49,6.07,0.15053999959491193
register_euicc,1749701969.6784947,2025-06-12 13:19:29.678,12.5,5.87,0.07420600741170347
register_euicc,1749701969.6789207,2025-06-12 13:19:29.678,13.33,5.28,0.06854900857433677
register_euicc,1749701969.679378,2025-06-12 13:19:29.679,14.02,4.9,0.06849400233477354
create_isdp,1749701969.680168,2025-06-12 13:19:29.680,8.6,2.68,0.0772800121922046
register_euicc,1749701969.6807468,2025-06-12 13:19:29.680,13.57,5.23,0.08190199150703847
create_isdp,1749701969.6812375,2025-06-12 13:19:29.681,7.38,3.1,0.06311200559139252
create_isdp,1749701969.6816742,2025-06-12 13:19:29.681,7.37,3.96,0.05365000106394291
install_profile,1749701969.682249,2025-06-12 13:19:29.682,22.48,7.0,0.17386299441568553
install_profile,1749701969.6830642,2025-06-12 13:19:29.683,22.73,9.43,0.1506709959357977
create_isdp,1749701969.6835394,2025-06-12 13:19:29.683,7.8,4.11,0.056630990002304316
install_profile,1749701969.6839666,2025-06-12 13:19:29.683,27.22,8.4,0.0992290151771158
enable_profile,1749701969.6843183,2025-06-12 13:19:29.684,10.85,3.19,0.03981098416261375
enable_profile,1749701969.6846673,2025-06-12 13:19:29.684,7.73,3.14,0.0442549935542047
install_profile,1749701969.6854236,2025-06-12 13:19:29.685,28.83,9.34,0.11068300227634609
enable_profile,1749701969.6858068,2025-06-12 13:19:29.685,9.3,2.65,0.037941004848107696
install_profile,1749701969.6861355,2025-06-12 13:19:29.686,24.33,9.12,0.05421100649982691
install_profile,1749701969.6864352,2025-06-12 13:19:29.686,28.36,6.69,0.04559100489132106
enable_profile,1749701969.686713,2025-06-12 13:19:29.686,8.62,2.86,0.030800991225987673
key_establishment,1749701969.6871612,2025-06-12 13:19:29.687,17.89,5.23,0.09927799692377448
install_profile,1749701969.6874404,2025-06-12 13:19:29.687,27.44,10.61,0.042100989958271384
key_establishment,1749701969.687721,2025-06-12 13:19:29.687,21.4,6.13,0.07703198934905231
install_profile,1749701969.6879694,2025-06-12 13:19:29.687,23.97,10.82,0.03930699313059449
status_verification,1749701969.6884835,2025-06-12 13:19:29.688,3.11,0.56,0.35831599961966276
